path,name,id
Testbook/Static GK,Awards_and_Honours_-_National_Awards.pdf,1Yv2tumk68qDWYOXjcll57d-orwO2fuV1
Testbook/World Geography,Mapping_-_Waterfalls.pdf,13bRDOnzrxDwVDVOqjhGsnEAhwKD9Ev4I
Testbook/World Geography,Mapping.pdf,1Zksgz56t13rVxr7FACk0O8aWfuG8ERsN
Testbook/World Geography,Mapping_-_Lakes.pdf,1x6LJMsov8waU7ud_R38F7ytdwZrjGwOQ
Testbook/World Geography,Mapping_-_Plateaus.pdf,1MpeRjWgNTm7sJ7TdqjGRV08Z6s89Jdog
Testbook/World Geography,Mapping_-_Rivers.pdf,1CQgJhtSPHV5FPU51n_9UIo3r7IpbGCsD
Testbook/World Geography,Demography_.pdf,1kpWaTzF4ZqQ4ipXhPCdFbANbTTzIVMS1
Testbook/World Geography,Demography.pdf,1RxTPePWnagI_qY40X1aSpHIkyPqfzTOm
Testbook/World Geography,Mineral_and_Energy_Resources.pdf,1s597yksVgDKaOes9orXZ3QjZsfLg4r34
Testbook/World Geography,Biogeography__Soil.pdf,17BIR4ZrFSbWOjqDnfPQEc2BMj_c_hDQw
Testbook/World Geography,Oceanography_Movements_of_Ocean_Water.pdf,1hYvzdI9PP8Vw7iofiZN6Old_5Lv25NkM
Testbook/World Geography,Oceanography_Ocean_Currents.pdf,1nbwBnhOOGl-2sniVrcGvzBpIG7w6mqMS
Testbook/World Geography,Oceanography__Oceans.pdf,1-Ndz7QPalSX4Etd22IM42HCH29b3Uvrb
Testbook/World Geography,Climatology__Water_in_the_Atmosphere.pdf,106zEcYe3qRmQUPk0M9p3rY3685v6NJQK
Testbook/World Geography,Climatology-_Air_Masses_and_Cyclone.pdf,14eSAsiZ41Z4Hq3vvb3K2emkFNSji9oGc
Testbook/World Geography,Climatology-_Pressure_and_Winds.pdf,1QHICdS9UoFy5F902nXHslASidqntFizJ
Testbook/World Geography,Climatology__Koeppe_N’s_Scheme_Of_Classification_Of_Climate.pdf,12mvh_9WrO-X4TpJs4NMaL0HahJz3JujX
Testbook/World Geography,Climatology__World_Climate.pdf,17g-zkLRqOuSx5Q8Zyka81d1fEuFQBpIX
Testbook/World Geography,Climatology__Atmospheric_Circulation.pdf,1OWGaG8O3E5avAzgKJtuRIuQzEYes768Z
Testbook/World Geography,"Climatology__Solar_Radiation,_Heat_Balance_and_Temperature.pdf",1XXKmDYlYzOfHWmpngyaHP0D55oKAaS-W
Testbook/World Geography,Climatology__Composition_and_Structure_of_Atmosphere.pdf,1XfnKAJ4T4F5XQweLsk7ujOpUzaQJ4kok
Testbook/World Geography,Geomorphology__Landforms(Arid).pdf,11PZ4vU26DFNTZxcJi0ZJWdcPyHTzGe06
Testbook/World Geography,Geomorphology__Landforms(Glacial).pdf,1h43T1Q8euN6NJIsGtEz95LiaVcDUuIV9
Testbook/World Geography,Geomorphology__Landforms(Marine).pdf,1vhWAb70ksCjRGiTwEVRGmlHtJ9nvMu55
Testbook/World Geography,Geomorphology__Landforms(Karst).pdf,1MFziAcivGwPxYmBN8sTTQbUKNdbRL7uh
Testbook/World Geography,Geomorphology__River.pdf,1IeMcYKCP8UMLkgCvd4xYC6f28HjhJ4oF
Testbook/World Geography,Geomorphology__Earthquake.pdf,1o-laku4pDXXMKKmtWtG9N4grXci9rCDV
Testbook/World Geography,Geomorphology__Interior_of_the_Earth.pdf,1-D2CA0cZvX4-iwt-kn209jIBd9skG5W9
Testbook/World Geography,Geomorphology.pdf,1rJwVFikEdLjw_LhgUpBoMLeqDd0YArTw
Testbook/World Geography,Motions_of_the_Earth.pdf,1vEXPzWBCGx5_PVwq_FN-VojOWdsRmqyt
Testbook/World Geography,Latitudes_&_Longitudes.pdf,1UG0Y36yh9mBnQOSLya_-u3wKdNIoa2ui
Testbook/World Geography,Stars_and_The_Solar_System.pdf,1JQsLj60pz60au_XVXnamZmxn8pEaCfL6
Testbook/World Geography,Geological_Time_Scale.pdf,1bd37UrBSk8IHvnwhi2XLgN_O2FF8jsZ2
